411,70
412,70
413,31
414,62
415,59
416,8
417,45
418,61
419,60
420,63
421,73
422,82
423,62
424,73
425,50
426,71
427,73
428,85
429,65
430,84
431,4
432,50
433,46
434,47
435,46
436,51
437,60
438,50
439,54
440,34
441,45
442,58
443,58
444,59
445,63
446,50
447,50
448,44
449,60
450,58
451,57
452,60
453,76
454,56
455,94
456,86
457,58
458,66
459,58
460,67
461,49
462,46
463,43
464,44
465,57
466,33
467,12
468,77
469,84
470,72
471,69
472,71
473,70
474,66
475,66
476,58
477,47
478,42
479,54
480,33
481,40
482,37
483,55
484,53
485,60
486,59
487,40
488,46
489,39
490,45
491,36
492,2
493,24
494,26
495,55
496,3
497,27
498,20
499,28
500,34
501,29
502,30
503,1
504,14
505,49
506,48
507,44
508,64
509,48
510,52
511,57
512,56
513,35
514,65
515,51
516,31
517,1
518,54
519,70
520,73
521,39
522,35
523,55
524,39
525,45
526,34
527,82
528,56
529,61
530,57
531,4
532,12
533,25
534,27
535,20
536,17
537,58
538,16
539,38
540,30
541,46
542,48
543,55
544,58
545,53
546,29
547,48
548,39
549,25
550,36
551,44
552,21
553,47
554,32
555,39
556,39
557,34
558,15
559,44
560,30
561,51
562,45
563,25
564,23
565,35
566,37
567,40
568,66
569,64
570,59
571,57
572,72
573,54
574,59
575,72
576,61
577,29
578,22
579,72
580,69
581,59
582,62
583,66
584,56
585,58
586,62
587,64
588,45
589,45
590,5
591,55
592,12
593,26
594,20
595,42
596,16
597,46
598,30
599,27
600,49
601,63
602,48
603,32
604,43
605,33
606,60
607,64
608,69
609,17
610,2
611,64
612,48
613,49
614,42
615,50
616,58
617,48
618,56
619,52
620,53
621,39
622,36
623,40
624,32
625,20
626,13
627,41
628,54
629,43
630,42
631,45
632,44
633,38
634,45
635,48
636,53
637,44
638,20
639,8
640,24
641,74
642,70
643,66
644,71
645,35
646,36
647,2
648,64
649,76
650,80
651,82
652,78
653,77
654,57
655,65
656,74
657,70
658,67
659,71
660,9
661,46
662,70
663,50
664,70
665,63
666,52
667,42
668,56
669,62
670,61
671,48
672,67
673,50
674,7
675,59
676,65
677,32
678,47
679,57
680,51
681,65
682,72
683,60
684,46
685,61
686,58
687,43
688,54
689,60
690,40
691,40
692,44
693,58
694,57
695,45
696,62
697,13
698,63
699,66
700,3
701,3
702,56
703,13
704,44
705,34
706,57
707,55
708,51
709,49
710,58
711,67
712,70
713,59
714,70
715,42
716,48
717,55
718,33
719,29
720,30
721,30
722,39
723,37
724,36
725,59
726,44
727,57
728,43
729,44
730,53
731,59
732,68
733,52
734,48
735,19
736,35
737,56
738,67
739,41
740,6
741,57
742,32
743,42
744,21
745,57
746,6
747,34
748,35
749,48
750,9
751,76
752,75
753,73
754,73
755,75
756,73
757,53
758,43
759,56
760,36
761,59
762,56
763,4
764,50
765,46
766,56
767,23
768,54
769,48
770,28
771,33
772,49
773,45
774,45
775,51
776,45
777,69
778,81
779,75
780,62
781,46
782,38
783,40
784,36
785,34
786,34
787,55
788,63
789,60
790,61
791,49
792,62
793,46
794,28
795,40
796,33
797,48
798,48
799,45
800,42
801,51
802,85
803,79
804,45
805,35
806,27
807,43
808,37
809,40
810,48
811,51
812,57
813,69
814,50
815,65
816,32
817,68
818,65
819,55
820,6
821,28
822,12
823,13
824,2
825,15
826,63
827,59
828,58
829,51
830,22
831,42
832,31
833,51
834,66
835,81
836,60
837,57
838,86
839,79
840,47
841,46
842,51
843,60
844,65
845,67
846,48
847,1
848,3
849,50
850,40
851,66
852,77
853,75
854,48
855,51
856,34
857,49
858,22
859,57
860,69
861,67
862,52
863,44
864,54
865,62
866,65
867,13
868,36
869,26
870,46
871,81
872,74
873,57
874,69
875,17
876,23
877,38
878,67
879,64
880,65
881,49
882,31
883,39
884,39
885,37
886,2
887,12
888,56
889,45
890,54
891,47
892,69
893,62
894,77
895,60
896,63
897,69
898,65
899,72
900,77
901,67
902,59
903,64
904,59
905,54
906,63
907,59
908,63
909,77
910,60
911,80
912,70
913,53
914,7
915,58
916,50
917,53
918,68
919,70
920,64
921,65
922,59
923,27
924,55
925,52
926,67
927,71
928,23
929,38
930,64
931,48
932,79
933,90
934,74
935,72
936,79
937,56
938,5
939,48
940,49
941,53
942,82
943,83
944,77
945,85
946,68
947,68
948,67
949,70
950,72
951,64
952,45
953,35
954,46
955,47
956,32
957,55
958,53
959,55
960,60
961,75
962,46
963,45
964,66
965,84
966,75
967,91
968,78
969,75
970,79
971,66
972,71
973,80
974,72
975,65
976,66
977,67
978,63
979,53
980,64
981,65
982,1
983,47
984,60
985,67
986,64
987,63
988,73
989,69
990,80
991,77
992,51
993,49
994,48
995,44
996,63
997,25
998,72
999,50
1000,44
1001,54
1002,73
1003,52
1004,60
1005,58
1006,77
1007,66
1008,70
1009,57
1010,59
1011,61
1012,60
1013,55
1014,73
1015,61
1016,53
1017,64
1018,44
1019,52
1020,53
1021,52
1022,63
1023,78
1024,66
1025,48
1026,51
1027,48
1028,60
1029,58
1030,56
1031,48
1032,61
1033,64
1034,60
1035,81
1036,62
1037,64
1038,62
1039,53
1040,68
1041,74
1042,75
1043,51
1044,89
1045,73
1046,65
1047,61
1048,79
1049,65
1050,53
1051,64
1052,66
1053,63
1054,61
1055,63
1056,65
1057,61
1058,55
1059,63
1060,66
1061,63
1062,44
1063,55
1064,50
1065,52
1066,38
1067,63
1068,59
1069,74
1070,77
1071,70
1072,77
1073,62
1074,52
1075,62
1076,42
1077,47
1078,51
1079,50
1080,50
1081,38
1082,13
1083,59
1084,64
1085,59
1086,68
1087,65
1088,58
1089,55
1090,56
1091,52
1092,48
1093,31
1094,74
1095,74
1096,68
1097,70
1098,1
1099,72
1100,28
1101,5
1102,78
1103,65
1104,78
1105,69
1106,87
1107,67
1108,68
1109,71
1110,67
1111,66
1112,43
1113,71
1114,75
1115,47
1116,57
1117,38
1118,48
1119,41
1120,43
1121,40
1122,60
1123,58
1124,65
1125,68
1126,70
1127,56
1128,51
1129,91
1130,57
1131,47
1132,54
1133,47
1134,46
1135,30
1136,62
1137,56
1138,60
1139,74
1140,80
1141,53
1142,64
1143,57
1144,61
1145,31
1146,65
1147,69
1148,97
1149,59
1150,50
1151,48
1152,40
1153,40
1154,48
1155,41
1156,5
1157,61
1158,62
1159,57
1160,58
1161,58
1162,63
1163,40
1164,46
1165,52
1166,58
1167,3
1168,74
1169,43
1170,36
1171,58
1172,49
1173,56
1174,66
1175,58
1176,52
1177,58
1178,58
1179,55
1180,52
1181,47
1182,65
1183,54
1184,69
1185,63
1186,61
1187,49
1188,53
1189,52
1190,57
1191,55
1192,54
1193,53
1194,53
1195,53
1196,45
1197,47
1198,57
1199,50
1200,51
1201,52
1202,58
1203,47
1204,62
1205,51
1206,64
1207,56
1208,65
1209,57
1210,43
1211,63
1212,48
1213,76
1214,61
1215,30
1216,47
1217,48
1218,48
1219,56
1220,50
1221,36
1222,38
1223,45
1224,57
1225,56
1226,59
1227,55
1228,50
1229,38
1230,61
1231,59
1232,56
1233,75
1234,68
1235,70
1236,72
1237,61
1238,62
1239,66
1240,66
1241,69
1242,55
1243,54
1244,59
1245,55
1246,43
1247,47
1248,53
1249,59
1250,53
1251,55
1252,52
1253,57
1254,53
1255,44
1256,50
1257,61
1258,41
1259,57
1260,56
1261,2
1262,44
1263,44
1264,80
1265,59
1266,79
1267,63
1268,64
1269,58
1270,73
1271,54
1272,67
1273,67
1274,57
1275,74
1276,67
1277,61
1278,49
1279,58
1280,65
1281,60
1282,59
1283,58
1284,72
1285,61
1286,61
1287,61
1288,69
1289,38
1290,54
1291,88
1292,82
1293,50
1294,54
1295,40
1296,59
1297,54
1298,49
1299,52
1300,54
1301,55
1302,56
1303,71
1304,59
1305,44
1306,51
1307,47
1308,43
1309,61
1310,66
1311,78
1312,61
1313,71
1314,82
1315,84
1316,82
1317,80
1318,90
1319,49
1320,44
1321,38
1322,51
1323,39
1324,38
1325,60
1326,68
1327,59
1328,61
1329,63
1330,61
1331,47
1332,46
1333,33
1334,37
1335,43
1336,42
1337,84
1338,57
1339,71
1340,44
1341,26
1342,56
1343,80
1344,77
1345,70
1346,61
1347,68
1348,60
1349,86
1350,56
1351,50
1352,55
1353,66
1354,43
1355,60
1356,53
1357,65
1358,63
1359,61
1360,55
1361,70
1362,66
1363,69
1364,58
1365,65
1366,76
1367,58
1368,45
1369,39
1370,61
1371,52
1372,49
1373,37
1374,41
1375,53
1376,40
1377,44
1378,55
1379,49
1380,45
1381,64
1382,81
1383,52
1384,54
1385,67
1386,45
1387,71
1388,65
1389,69
1390,80
1391,51
1392,88
1393,82
1394,48
1395,46
1396,50
1397,46
1398,46
1399,56
1400,61
1401,62
1402,59
1403,53
1404,59
1405,51
1406,55
1407,51
1408,31
1409,55
1410,70
1411,81
1412,72
1413,92
1414,68
1415,59
1416,44
1417,43
1418,43
1419,46
1420,65
1421,43
1422,65
1423,66
1424,35
1425,43
1426,61
1427,69
1428,63
1429,42
1430,41
1431,43
1432,36
1433,38
1434,45
1435,44
1436,41
1437,41
1438,48
1439,49
1440,55
1441,54
1442,58
1443,57
1444,54
1445,51
1446,36
1447,2
1448,56
1449,71
1450,70
1451,58
1452,64
1453,73
1454,64
1455,74
1456,65
1457,48
1458,69
1459,67
1460,50
1461,61
1462,73
1463,59
1464,65
1465,55
1466,65
1467,70
1468,59
1469,79
1470,73
1471,79
1472,76
1473,77
1474,74
1475,80
1476,50
1477,80
1478,77
1479,61
1480,68
1481,69
1482,57
1483,56
1484,67
1485,72
1486,69
1487,71
1488,67
1489,63
1490,68
1491,67
1492,55
1493,62
1494,83
1495,83
1496,75
1497,61
1498,62
1499,58
1500,52
1501,66
1502,77
1503,57
1504,57
1505,57
1506,47
1507,50
1508,53
1509,67
1510,65
1511,78
1512,71
1513,68
1514,57
1515,65
1516,63
1517,67
1518,66
1519,61
1520,60
1521,55
1522,47
1523,61
1524,75
1525,76
1526,81
1527,42
1528,62
1529,69
1530,65
1531,92
1532,74
1533,63
1534,67
1535,74
1536,77
1537,61
1538,57
1539,64
1540,63
1541,51
1542,56
1543,57
1544,85
1545,84
1546,71
1547,73
1548,74
1549,55
1550,55
1551,53
1552,69
1553,45
1554,55
1555,42
1556,37
1557,44
1558,43
1559,66
1560,67
1561,73
1562,54
1563,56
1564,56
1565,66
1566,75
1567,64
1568,61
1569,31
1570,22
1571,83
1572,47
1573,75
1574,77
1575,70
1576,54
1577,62
1578,80
1579,69
1580,66
1581,59
1582,64
1583,57
1584,62
1585,55
1586,61
1587,60
1588,59
1589,58
1590,56
1591,55
1592,56
1593,54
1594,54
1595,53
1596,51
1597,52
1598,58
1599,53
1600,55
1601,55
1602,63
1603,47
1604,62
1605,87
1606,64
1607,54
1608,54
1609,79
1610,76
1611,82
1612,60
1613,52
1614,61
1615,47
1616,75
1617,64
1618,65
1619,60
1620,68
1621,60
1622,73
1623,69
1624,73
1625,71
1626,71
1627,62
1628,70
1629,60
1630,63
1631,57
1632,79
1633,58
1634,76
1635,59
1636,65
1637,77
1638,79
1639,75
1640,67
1641,69
1642,59
1643,63
1644,62
1645,70
1646,54
1647,60
1648,61
1649,66
1650,64
1651,79
1652,80
1653,53
1654,57
1655,56
1656,65
1657,61
1658,57
1659,65
1660,67
1661,65
1662,62
1663,64
1664,58
1665,65
1666,63
1667,52
1668,58
1669,59
1670,76
1671,44
1672,23
1673,40
1674,41
1675,9
1676,20
1677,70
1678,55
1679,56
1680,20
1681,33
1682,77
1683,72
1684,65
1685,66
1686,70
1687,61
1688,48
1689,56
1690,62
1691,61
1692,53
1693,43
1694,49
1695,61
1696,43
1697,36
1698,42
1699,56
1700,80
1701,69
1702,46
1703,60
1704,57
1705,41
1706,64
1707,41
1708,56
1709,58
1710,32
1711,27
1712,71
1713,64
1714,43
1715,55
1716,47
1717,60
1718,58
1719,56
1720,65
1721,67
1722,65
1723,68
1724,72
1725,68
1726,71
1727,68
1728,57
1729,59
1730,49
1731,29
1732,27
1733,30
1734,28
1735,26
1736,10
1737,43
1738,36
1739,54
1740,39
1741,31
1742,75
1743,72
1744,61
1745,56
1746,49
1747,57
1748,51
1749,52
1750,49
1751,58
1752,55
1753,54
1754,57
1755,47
1756,46
1757,68
1758,48
1759,50
1760,55
1761,68
1762,52
1763,59
1764,59
1765,60
1766,52
1767,45
1768,41
1769,54
1770,80
1771,78
1772,77
1773,29
1774,33
1775,33
1776,29
1777,30
1778,28
1779,29
1780,29
1781,28
1782,29
1783,31
1784,30
1785,33
1786,34
1787,34
1788,34
1789,33
1790,33
1791,32
1792,31
1793,31
1794,39
1795,48
1796,49
1797,68
1798,64
1799,45
1800,65
1801,62
1802,61
1803,67
1804,65
1805,75
1806,60
1807,40
1808,64
1809,52
1810,63
1811,77
1812,73
1813,81
1814,83
1815,50
1816,45
1817,47
1818,50
1819,70
1820,64
1821,65
1822,64
1823,63
1824,74
1825,63
1826,64
1827,62
1828,63
1829,50
1830,53
1831,50
1832,45
1833,18
1834,59
1835,55
1836,58
1837,58
1838,52
1839,55
1840,47
1841,57
1842,67
1843,50
1844,65
1845,63
1846,54
1847,61
1848,70
1849,72
1850,50
1851,55
1852,63
1853,57
1854,75
1855,79
1856,87
1857,50
1858,41
1859,59
1860,66
1861,64
1862,75
1863,80
1864,87
1865,72
1866,70
1867,68
1868,61
1869,79
1870,59
1871,56
1872,84
1873,73
1874,67
1875,64
1876,60
1877,63
1878,59
1879,59
1880,57
1881,67
1882,73
1883,67
1884,50
1885,59
1886,75
1887,68
1888,71
1889,72
1890,34
1891,81
1892,68
1893,55
1894,73
1895,76
1896,84
1897,66
1898,67
1899,74
1900,68
1901,84
1902,69
1903,70
1904,41
1905,66
1906,81
1907,66
1908,91
1909,64
1910,50
1911,49
1912,44
1913,46
1914,58
1915,57
1916,56
1917,26
1918,31
1919,29
1920,26
1921,31
1922,40
1923,35
1924,49
1925,44
1926,43
1927,47
1928,52
1929,45
1930,61
1931,61
1932,60
1933,67
1934,54
1935,57
1936,66
1937,40
1938,40
1939,25
1940,41
1941,43
1942,45
1943,35
1944,31
1945,34
1946,37
1947,46
1948,28
1949,52
1950,49
1951,50
1952,47
1953,53
1954,47
1955,45
1956,62
1957,63
1958,62
1959,50
1960,67
1961,43
1962,58
1963,45
1964,44
1965,44
1966,45
1967,55
1968,32
1969,38
1970,49
1971,49
1972,37
1973,43
1974,50
1975,79
1976,82
1977,78
1978,44
1979,58
1980,50
1981,66
1982,65
1983,93
1984,48
1985,60
1986,56
1987,55
1988,67
1989,67
1990,52
1991,51
1992,57
1993,38
1994,58
1995,37
1996,66
1997,65
1998,60
1999,72
2000,35
2001,45
2002,47
2003,66
2004,67
2005,55
2006,46
2007,52
2008,71
2009,62
2010,62
2011,62
2012,62
2013,56
2014,66
2015,64
2016,67
2017,66
2018,57
2019,52
2020,49
2021,59
2022,54
2023,49
2024,57
2025,57
2026,58
2027,58
2028,55
2029,59
2030,63
2031,37
2032,31
2033,56
2034,49
2035,40
2036,31
2037,36
2038,21
2039,75
2040,65
2041,56
2042,64
2043,66
2044,34
2045,38
2046,28
2047,52
2048,44
2049,68
2050,67
2051,63
2052,70
2053,68
2054,67
2055,62
2056,63
2057,61
2058,64
2059,52
2060,70
2061,98
2062,77
2063,70
2064,64
2065,79
2066,77
2067,72
2068,68
2069,70
2070,70
2071,66
2072,67
2073,46
2074,46
2075,36
2076,41
2077,71
2078,42
2079,56
2080,46
2081,65
2082,67
2083,71
2084,60
2085,63
2086,66
2087,71
2088,64
2089,64
2090,64
2091,62
2092,70
2093,86
2094,78
2095,85
2096,83
2097,90
2098,80
2099,76
2100,84
2101,80
2102,77
2103,85
2104,69
2105,66
2106,66
2107,63
2108,55
2109,71
2110,51
2111,60
2112,47
2113,49
2114,58
2115,62
2116,55
2117,55
2118,55
2119,61
2120,60
2121,63
2122,63
2123,64
2124,79
2125,78
2126,80
2127,75
2128,65
2129,55
2130,67
2131,58
2132,64
2133,56
2134,73
2135,66
2136,62
2137,74
2138,57
2139,77
2140,66
2141,56
2142,60
2143,63
2144,53
2145,43
2146,63
2147,58
2148,66
2149,72
2150,65
2151,64
2152,65
2153,60
2154,70
2155,66
2156,72
2157,63
2158,47
2159,57
2160,59
2161,72
2162,65
2163,60
2164,55
2165,58
2166,76
2167,74
2168,75
2169,64
2170,74
2171,63
2172,67
2173,63
2174,66
2175,80
2176,73
2177,77
2178,74
2179,73
2180,80
2181,58
2182,78
2183,80
2184,62
2185,29
2186,30
2187,31
2188,73
2189,84
2190,77
2191,80
2192,84
2193,67
2194,61
2195,69
2196,48
2197,42
2198,43
2199,39
2200,72
2201,72
2202,68
2203,74
2204,70
2205,62
2206,49
2207,50
2208,70
2209,63
2210,68
2211,64
2212,64
2213,62
2214,65
2215,65
2216,66
2217,48
2218,42
2219,40
2220,49
2221,39
2222,67
2223,45
2224,47
2225,83
2226,82
2227,67
2228,68
2229,56
2230,63
2231,70
2232,68
2233,71
2234,64
2235,72
2236,71
2237,76
2238,67
2239,49
2240,53
2241,57
2242,59
2243,64
2244,66
2245,70
2246,67
2247,59
2248,62
2249,63
2250,61
2251,62
2252,67
2253,61
2254,69
2255,61
2256,72
2257,60
2258,67
2259,62
2260,64
2261,55
2262,59
2263,55
2264,48
2265,54
2266,56
2267,49
2268,55
2269,53
2270,50
2271,52
2272,64
2273,50
2274,49
2275,45
2276,53
2277,58
2278,43
2279,50
2280,44
2281,46
2282,42
2283,23
2284,42
2285,48
2286,40
2287,37
2288,46
2289,36
2290,37
2291,51
2292,50
2293,39
2294,38
2295,41
2296,42
2297,50
2298,44
2299,60
2300,43
2301,31
2302,26
2303,23
2304,62
2305,60
2306,60
2307,65
2308,55
2309,65
2310,64
2311,64
2312,72
2313,39
2314,18
2315,24
2316,44
2317,68
2318,38
2319,38
2320,19
2321,12
2322,44
2323,51
2324,46
2325,40
2326,41
2327,38
2328,35
2329,27
2330,23
2331,35
2332,56
2333,36
2334,13
2335,16
2336,21
2337,27
2338,22
2339,16
2340,46
2341,43
2342,29
2343,28
2344,53
2345,45
2346,44
2347,41
2348,33
2349,44
2350,35
2351,64
2352,42
2353,48
2354,61
2355,40
2356,44
2357,44
2358,32
2359,57
2360,51
2361,42
2362,31
2363,72
2364,56
2365,42
2366,35
2367,67
2368,63
2369,60
2370,63
2371,64
2372,54
2373,71
2374,64
2375,59
2376,68
2377,69
2378,68
2379,58
2380,67
2381,52
2382,50
2383,52
2384,50
2385,52
2386,45
2387,46
2388,47
2389,42
2390,39
2391,48
2392,47
2393,47
2394,50
2395,52
2396,58
2397,49
2398,50
2399,53
2400,58
2401,57
2402,41
2403,41
2404,61
2405,60
2406,53
2407,35
2408,46
2409,43
2410,38
2411,56
2412,50
2413,60
2414,39
2415,67
2416,70
2417,62
2418,58
2419,60
2420,64
2421,64
2422,64
2423,52
2424,48
2425,48
2426,49
2427,46
2428,48
2429,53
2430,39
2431,39
2432,43
2433,53
2434,48
2435,56
2436,41
2437,53
2438,57
2439,68
2440,69
2441,35
2442,39
2443,41
2444,28
2445,39
2446,35
2447,75
2448,74
2449,70
2450,10
2451,43
2452,49
2453,8
2454,1
2455,17
2456,4
2457,4
2458,8
2459,4
2460,1
2461,3
2462,24
2463,5
2464,11
2465,20
2466,4
2467,8
2468,2
2469,4
2470,10
2471,6
2472,8
2473,4
2474,9
2475,25
2476,7
2477,1
2478,19
2479,3
2480,14
2481,3
2482,5
2483,3
2484,9
2485,11
2486,2
2487,4
2488,9
2489,1
2490,5
2491,9
2492,8
2493,2
2494,4
2495,2
2496,5
2497,46
2498,43
2499,1
2500,62
2501,59
2502,26
2503,47
2504,55
2505,49
2506,34
2507,99
2508,41
2509,36
2510,52
2511,53
2512,36
2513,2
2514,9
2515,57
2516,56
2517,37
2518,15
2519,22
2520,22
2521,8
2522,64
2523,9
2524,4
2525,4
2526,14
2527,1
2528,26
2529,15
2530,51
2531,5
2532,54
2533,41
2534,41
2535,1
2536,12
2537,20
2538,34
2539,27
2540,60
2541,52
2542,59
2543,20
2544,39
2545,21
2546,23
2547,28
2548,1
2549,19
2550,52
2551,13
2552,58
2553,33
2554,19
2555,49
2556,40
2557,49
2558,19
2559,9
2560,54
2561,40
2562,44
2563,31
2564,28
2565,34
2566,44
2567,47
2568,41
2569,12
2570,8
2571,1
2572,25
2573,30
2574,8
2575,8
2576,17
2577,13
2578,46
2579,35
2580,43
2581,23
2582,41
2583,42
2584,48
2585,34
2586,35
2587,37
2588,31
2589,30
2590,28
2591,61
2592,57
2593,44
2594,28
2595,71
2596,65
2597,63
2598,19
2599,69
2600,55
2601,51
2602,28
2603,50
2604,42
2605,3
2606,75
2607,50
2608,37
2609,1
2610,64
2611,6
2612,20
2613,67
2614,63
2615,30
2616,10
2617,72
2618,14
2619,77
2620,33
2621,6
2622,28
2623,8
2624,21
2625,61
2626,56
2627,62
2628,52
2629,55
2630,5
2631,23
2632,16
2633,50
2634,36
2635,24
2636,15
2637,30
2638,25
2639,11
2640,21
2641,9
2642,39
2643,48
2644,52
2645,30
2646,21
2647,23
2648,21
2649,18
2650,24
2651,6
2652,4
2653,8
2654,4
2655,50
2656,47
2657,38
2658,1
2659,5
2660,58
2661,39
2662,12
2663,79
2664,18
2665,30
2666,14
2667,19
2668,13
2669,13
2670,18
2671,23
2672,54
2673,51
2674,29
2675,12
2676,27
2677,10
2678,3
2679,64
2680,16
2681,34
2682,70
2683,35
2684,5
2685,13
2686,42
2687,30
2688,27
2689,31
2690,38
2691,38
2692,35
2693,32
2694,29
2695,41
2696,5
2697,1
2698,1
2699,7
2700,15
2701,29
2702,2
2703,57
2704,48
2705,22
2706,25
2707,39
2708,28
2709,33
2710,36
2711,35
2712,22
2713,23
2714,41
2715,57
2716,53
2717,50
2718,45
2719,54
2720,42
2721,16
2722,69
2723,40
2724,3
2725,57
2726,67
2727,55
2728,5
2729,72
2730,66
2731,34
2732,45
2733,10
2734,88
2735,79
2736,41
2737,52
2738,43
2739,2
2740,52
2741,15
2742,42
2743,2
2744,48
2745,44
2746,17
2747,15
2748,65
2749,67
2750,12
2751,6
2752,48
2753,70
2754,1
2755,36
2756,26
2757,65
2758,6
2759,35
2760,39
2761,67
2762,62
2763,59
2764,62
2765,57
2766,71
2767,64
2768,14
2769,65
2770,73
2771,72
2772,65
2773,26
2774,70
2775,53
2776,72
2777,69
2778,66
2779,1
2780,47
2781,43
2782,73
2783,20
2784,15
2785,32
2786,35
2787,2
2788,40
2789,12
2790,14
2791,68
2792,56
2793,49
2794,22
2795,65
2796,46
2797,42
2798,11
2799,43
2800,43
2801,31
2802,37
2803,85
2804,79
2805,34
2806,39
2807,36
2808,13
2809,27
2810,30
2811,57
2812,37
2813,46
2814,43
2815,40
2816,42
2817,37
2818,20
2819,25
2820,34
2821,22
2822,75
2823,56
2824,70
2825,54
2826,38
2827,60
2828,65
2829,14
2830,21
2831,54
2832,52
2833,33
2834,67
2835,76
2836,51
2837,48
2838,37
2839,21
2840,15
2841,2
2842,3
2843,9
2844,31
2845,49
2846,40
2847,37
2848,36
2849,34
2850,51
2851,5
2852,38
2853,30
2854,34
2855,24
2856,30
2857,54
2858,63
2859,65
2860,7
2861,1
2862,55
2863,1
2864,1
2865,59
2866,60
2867,64
2868,8
2869,4
2870,5
2871,27
2872,22
2873,2
2874,10
2875,57
2876,61
2877,65
2878,42
2879,13
2880,39
2881,20
2882,78
2883,51
2884,36
2885,49
2886,5
2887,24
2888,50
2889,3
2890,24
2891,8
2892,41
2893,75
2894,20
2895,60
2896,64
2897,56
2898,58
2899,51
2900,68
2901,55
2902,15
2903,46
2904,19
2905,40
2906,38
2907,16
2908,11
2909,4
2910,5
2911,49
2912,21
2913,63
2914,70
2915,7
2916,48
2917,54
2918,44
2919,39
2920,60
2921,26
2922,12
2923,49
2924,1
2925,82
2926,63
2927,53
2928,59
2929,68
2930,65
2931,53
2932,74
2933,13
2934,21
2935,35
2936,53
2937,56
2938,59
2939,33
2940,37
2941,37
2942,18
2943,41
2944,47
2945,15
2946,23
2947,62
2948,35
2949,16
2950,25
2951,26
2952,30
2953,81
2954,68
2955,76
2956,66
2957,79
2958,44
2959,4
2960,69
2961,69
2962,55
2963,65
2964,77
2965,72
2966,73
2967,79
2968,55
2969,77
2970,15
2971,30
2972,53
2973,51
2974,54
2975,1
2976,4
2977,5
2978,23
2979,47
2980,46
2981,57
2982,3
2983,61
2984,20
2985,74
2986,71
2987,62
2988,34
2989,49
2990,46
2991,1
2992,1
2993,58
2994,58
2995,18
2996,71
2997,44
2998,97
2999,49
